Year,Month,State,Gross Statutory Allocation,Deduction,Exchange Gain,EMTL,Net Share of Ecology,VAT,Total Allocation
2022,December,EBONYI,2065017922,-52031315.11,21402381.76,54741941.66,0,62592609.12,1031582064
2022,December,GOMBE,1905344293,-53983557.43,19747482.83,50694511.88,0,57752753.29,913069134.5
2022,December,KANO,7010193499,-512664445,72655465.06,215382653.9,0,212485468.9,3789504608
2022,December,NASSARAWA,2197756304,-39238127.24,22778116.81,55729398.12,0,66616032.63,927504766.6
2022,December,OGUN,2902009022,-115776950.4,30077174.78,116649411.3,0,87962585.91,1592749235
2022,December,OSUN,3754205229,-82028645.1,38909557.47,118142534.9,0,113793443.6,1925747606
2022,December,OYO,4735636978,-83688581.46,49081370.86,163912244.7,0,143541550.5,3325790319
2022,December,SOKOTO,3706084345,-35989038.17,38410820.14,93199155.27,0,112334855,1637611089
2022,February,EBONYI,784539622.4,-38842388.62,336698241.7,15601222.92,0,34105172.61,904476325.6
2022,February,GOMBE,723876571,-53983557.43,310663683.2,14394887.69,0,31468054.26,822928812.1
2022,February,KANO,2663305970,-512664445,1143002102,52962054.38,0,115778103.8,3372713913
2022,February,NASSARAWA,834969460.8,-39238127.24,358341046.5,16604062.2,0,36297437.09,816871237.6
2022,February,OGUN,1102528476,-115776950.4,473168452.8,21924695.75,0,47928648.74,1381041276
2022,February,OSUN,1426294039,-82028645.1,612117835.1,28363043.26,0,62003247.53,1682006096
2022,February,OYO,1799158645,-83688581.46,772138888.8,35777766.07,0,78212258.99,2876560198
2022,February,SOKOTO,1408011999,-35989038.17,604271793.2,27999489.69,0,61208498.46,1488002098
2024,February,EBONYI,1385382587,-14269440.64,826749671.3,81823130.74,0,66363967.74,1891423821
2024,February,KANO,4703010031,-512664445,2806598000,315378143.6,0,225288240.9,7098364879
2023,January,ADAMAWA,3231415262,-29166666.69,114917978.5,189549770.7,0,100389997.2,1766437323
2023,January,EBONYI,2077871003,-52163701.84,73894784.75,123193106.5,0,64552973.64,1132804268
2023,January,GOMBE,1917203534,-53983557.43,68181009.43,112850898,0,59561536.31,1056438639
2023,January,KANO,7053826334,-512664445,250853386.8,479001755.5,0,219140391.6,4360453188
2023,January,NASSARAWA,2211435575,-39238127.24,78644706.8,124001476.6,0,68702408.46,1041163658
2023,January,OGUN,2920071702,-115776950.4,103845748.6,253729066.6,0,90717523.52,1844001925
2023,January,OSUN,3777572147,-82028645.1,134340813.4,261144733.7,0,117357388.8,2273588017
2023,January,OYO,4765112521,-83688581.46,169460454.2,362951642.3,0,148037189.3,3593683807
2023,January,SOKOTO,3729151749,-35989038.17,132618851.4,207323465,0,115853118,1926709632
2024,January,EBONYI,1110370198,-11436813.04,886304500.9,93354848.09,0,59900240.98,2247565562
2024,January,KANO,3769415201,-512664445,3008771006,348569949.3,0,203345586.2,8313957790
2024,June,EBONYI,389936698.2,-4016347.992,1489299342,76403701.06,0,56377081.2,2340581992
2023,March,ADAMAWA,1776045881,-29166666.69,546657784,91820384.08,0,69681109.94,1684330180
2023,March,EBONYI,1142036518,-42524606.65,351512964.4,58618313.69,0,44806484.48,1154603969
2023,March,GOMBE,1053730692,-53983557.43,324332885.2,54996677,0,41341907.3,983726087.9
2023,March,KANO,3876914041,-512664445,1193294194,233044737.1,0,152106247.1,4151255854
2023,March,NASSARAWA,1215446089,-39238127.24,374108052.6,60041458.73,0,47686624.26,1002399344
2023,March,OGUN,1604925674,-115776950.4,493987864.8,120488633.1,0,62967406.16,1719358782
2023,March,OSUN,2076223854,-82028645.1,639051019.8,124965937.3,0,81458246.22,2123838629
2023,March,OYO,2618994396,-83688581.46,806113000,172558098.5,0,102753221.9,3840233644
2023,March,SOKOTO,2049611104,-35989038.17,630859752.1,100813080.4,0,80414125.67,1821331454
2024,March,EBONYI,46985758.25,-483953.3101,1779767258,76600798.1,0,54802590.5,2127291201
2024,March,KANO,159504309.1,-512664445,6041842412,299387775.8,0,186040401.6,7775367862
2022,May,EBONYI,1389564209,-45074141.86,67339648.35,29936920.17,0,44605223.31,835693662.9
2022,May,GOMBE,1282118768,-53983557.43,62132736.63,27622104.1,0,41156208.28,846187681.4
2022,May,KANO,4717205540,-512664445,228600420.4,101627981.5,0,151423018.2,3120966690
2022,May,NASSARAWA,1478884743,-39238127.24,71668209.31,31861251.34,0,47472426.11,754328199
2022,May,OGUN,1952781052,-115776950.4,94633690.57,42070924.18,0,62684570,1300203610
2022,May,OSUN,2526229512,-82028645.1,122423567,54425359.25,0,81092353.16,1572188031
2022,May,OYO,3186641423,-83688581.46,154427777.8,68653344.19,0,102291676.3,2761506950
2022,May,SOKOTO,2493848651,-35989038.17,120854358.6,53727742.51,0,80052922.58,1389301126
2024,May,EBONYI,716784814.9,-7382883.594,1314011463,91283152.11,0,60923888.34,2342616987
2021,October,ADAMAWA,21,2743411816,-27689718.73,14292995.12,0,82731144.34,1155285480
2021,October,ANAMBRA,21,2758237504,-27689718.73,14370235.98,0,83178232.21,1350083396
2021,October,BAUCHI,20,3131145388,-26371160.7,16313061.53,0,94423753.49,1285530007
2021,October,BORNO,27,3699166426,-35601066.94,19272413.78,0,111553165.2,1491146350
2021,October,EBONYI,13,1764074067,-66072847.85,9190709.86,0,53197943.29,765980294
2021,October,EKITI,16,1856474257,-21096928.56,9672108.777,0,55984390.99,878333293.5
2021,October,ENUGU,17,2375465115,-22415486.59,12376017.01,0,71635233.95,1055805024
2021,October,GOMBE,11,1627670356,-68487695.81,8480055.498,0,49084512.33,722014100.9
2021,October,JIGAWA,27,3344725832,-35601066.94,17425801.59,0,100864549,1548411837
2021,October,KADUNA,23,3761460910,-30326834.81,19596963.94,0,113431736.2,1636878485
2021,October,KANO,44,5988568148,-570680998.6,31200046.17,0,180593045.8,2951134226
2021,October,KATSINA,34,4559198865,-44830973.19,23753126.22,0,137488559.7,1949020259
2021,October,LAGOS,20,3584799985,-26371160.7,18676572.14,0,108104296.7,6403718300
2021,October,NASSARAWA,13,1877467919,-103293338.8,9781484.372,0,56617482.1,701329297.1
2021,October,OGUN,20,2479086889,-142148111.1,12915879.64,0,74760083.07,1273517904
2021,October,OSUN,30,3207088914,-121585386.1,16708722.31,0,96713929.09,1521019065
2021,October,OYO,33,4045492434,-127200996.6,21076749.5,0,121997075.5,2439877683
2021,October,SOKOTO,23,3165980891,-66315872.98,16494552.21,0,95474263.31,1291883568
2021,October,TARABA,16,2372913270,-21096928.56,12362722.07,0,71558279.76,865628185.8
2021,October,YOBE,17,2385756337,-22415486.59,12429633.6,0,71945579.12,918829947.6
2021,October,ZAMFARA,14,2155690334,-18459812.49,11231004.86,0,65007640.17,895150969.5
2021,October,"FCT, ABUJA",6,952102202.1,-7911348.21,4960389.851,0,28711877.76,3776975891
2022,October,ADAMAWA,2315146310,-29166666.69,314171140.2,63326060.23,0,78879523.52,1434102200
2022,October,EBONYI,1488689938,-46095136.87,202018945,40987990.46,0,50721266.49,938375992.1
2022,October,GOMBE,1373579787,-53983557.43,186398209.9,37660877.89,0,46799339.92,824956509.3
2022,October,KANO,5053711357,-512664445,685801261.1,159495835,0,172185378.5,3507560074
2022,October,NASSARAWA,1584382228,-39238127.24,215004627.9,41396738.77,0,53981605.68,857057694.1
2022,October,OGUN,2092084328,-115776950.4,283901071.7,84657003.16,0,71279561.98,1488802460
2022,October,OSUN,2706440216,-82028645.1,367270701,87884514.52,0,92211327.5,1817087669
2022,October,OYO,3413963164,-83688581.46,463283333.3,122822631.8,0,116317394.9,3202235441
2022,October,SOKOTO,2671749439,-35989038.17,362563075.9,69464544.05,0,91029375.44,1586046440
2023,October,EBONYI,1219783474,-12563769.78,547403839.9,55901698.41,0,53015619.42,1356564415
2023,October,KANO,4140844536,-512664445,1858292269,214814841,0,179974104.1,5131654699
2023,,EBONYI,1117906919,-11514441.26,1123717311,59925548.69,0,67248726.88,1697241888
2023,,KANO,3795000387,-512664445,3814725142,236569477.7,0,228291765.9,6288884430
2024,,EBONYI,1122907344,-11565945.65,2020022294,76173628.95,0,94287889.17,2724455762
2023,,EBONYI,937678511,-9658088.663,57497209.6,998046942,0,58071763.59,1279706123
2023,,KANO,3183172277,-512664445,224748748.6,3388107246,0,197138385.7,4946483902
2024,,ADAMAWA,247319117.1,2579777553,523618567,132295795.5,0,100521457.1,5066797666
2024,,ANAMBRA,248655655.8,2593718944,526448257.3,189855766.8,0,101064685.7,5334068676
2024,,BAUCHI,282273375.2,2944384267,597622949.5,147176302.8,0,114728417.7,5162128218
2024,,BORNO,333480583.9,3478524972,706037719.8,170524162.2,0,135541298.3,5876089824
2024,,EBONYI,159031625.5,1658853641,336698241.7,86426450.98,0,64637505.24,3037178652
2024,,EKITI,167361521,1745742505,354334112.2,103368118.4,0,68023144.16,3757065142
2024,,ENUGU,214148649.3,2233777497,453390785.9,138664176.7,0,87039507.98,4048998812
2024,,JIGAWA,301527694.4,3145225435,638387768.4,166893416.6,0,122554226.9,6250030928
2024,,KANO,539870601.4,5631372436,1143002102,334900140.7,0,219427354.2,11225038166
2024,,KATSINA,411012678.2,4287259690,870186955.7,219699613.2,0,167053779.7,7694054456
2024,,LAGOS,323170426.8,3370980062,684209282.9,523508209.3,0,131350793.2,25499080313
2024,,OGUN,223490172.7,2331218620,473168452.8,168855092.6,0,90836317.38,4808831611
2024,,OSUN,289119699.1,3015798045,612117835.1,181347857,0,117511067.4,6314107961
2024,,OYO,364701942,3804193928,772138888.8,282660568.8,0,148231042.8,9563009329
2024,,SOKOTO,285413802.7,2977141962,604271793.2,147121223.3,0,116004826.7,5390605201
2024,,YOBE,215076405,2243454887,455355009.8,102743574,0,87416589.06,3742116483
2024,,ZAMFARA,194335909.4,2027111461,411443691,102338810.6,0,78986731.85,3652361513
2024,,FCT-ABUJA,85832201.58,895312863.7,181722039.6,113783277.5,0,34886013.15,5785620875
2020,February,ABIA,17,1975205391,0,3942692.357,69686513.13,595267513.5,2646920172
2020,February,ADAMAWA,21,2491438112,0,4973140.539,87899534.67,711916186.5,3299781555
2020,February,AKWA IBOM,31,3318449162,0,6623930.963,117077015,1033344592,4480229192
2020,February,ANAMBRA,21,2504902108,0,5000015.918,88374553.08,777455152.7,3379305620
2020,February,BAUCHI,20,2843559582,0,5676007.508,100322606,785240165,3738855319
2020,February,BAYELSA,8,1157432834,0,2310342.816,40834972.77,348706679.2,1550936159
2020,February,BORNO,27,3359409682,0,6705691.944,118522128.4,908151716.8,4397582151
2020,February,DELTA,25,2775041135,0,5539238.361,97905231.23,921940035.9,3804384843
2020,February,EDO,18,2123282073,0,4238267.087,74910753.44,648324662.1,2853785081
2020,February,EKITI,16,1685962965,0,3365337.765,59481854.82,532969707.8,2284185260
2020,February,ENUGU,17,2157286153,0,4306142.371,76110439.2,668986456.6,2909767031
2020,February,IMO,27,2891243329,0,5771188.67,102004919.2,891056077.5,3894200504
2020,February,JIGAWA,27,3037523337,0,6063177.074,107165771.7,938141799.3,4093227775
2020,February,KADUNA,23,3415982615,0,6818616.742,120518057.8,1022429634,4570622569
2020,February,KANO,44,5438537093,0,10855822.25,191875077,1749133390,7398160643
2020,February,KATSINA,34,4140450860,0,8264722.259,146077762.1,1182957470,5483658073
2020,February,KEBBI,21,2613068925,0,5215926.873,92190747.77,712321615.9,3426525330
2020,February,KWARA,16,1911097577,0,3814727.241,67424748.35,543944377.4,2529008029
2020,February,LAGOS,20,3255547438,0,6498373.313,114857801.8,5484374525,8865922888
2020,February,NIGER,25,3155876094,0,6299420.106,111341332.8,854448998.4,4132468392
2020,February,PLATEAU,17,2303059812,0,4597120.057,81253427.42,629114765,3021310943
2020,February,RIVERS,23,2854770312,0,5698385.161,100718127.7,1014960349,3980220127
2020,February,TARABA,16,2154968687,0,4301516.495,76028677.52,557877807.4,2796251222
2020,February,YOBE,17,2166632159,0,4324797.862,76440172.29,563861304.3,2814349607
2020,February,ZAMFARA,14,1957696991,0,3907743.973,69068805.55,549150292.4,2582616915
2020,February,"FCT, ABUJA",6,864654624.4,0,1725930.475,30505569.76,1463088735,2361208479
2020,July,ABIA,17,1633397738,0,167005226,720666898.2,2734858404,1
2020,July,ADAMAWA,21,2060296815,0,210653123.5,881795862.2,3422409363,2
2020,July,AKWA IBOM,31,2744194289,0,280577581.9,1203425412,4587373302,3
2020,July,ANAMBRA,21,2071430878,0,211791515.3,952574906.4,3506918152,4
2020,July,BAUCHI,20,2351483957,0,240425280.7,978407908.7,3878092965,5
2020,July,BAYELSA,8,957140042.5,0,97861889.63,388659235.1,1568937191,6
2020,July,BENUE,23,2558778481,0,261619915.8,1003798623,4159104745,7
2020,July,BORNO,27,2778066626,0,284040827.3,1119349740,4545066619,8
2020,July,CROSS RIVER,18,1790932056,0,183112175.2,753882752.9,2962334529,9
2020,July,DELTA,25,2294822571,0,234631990.2,1138125857,3967940067,10
2020,July,EDO,18,1755849873,0,179525230.2,795260116.7,2960451005,12
2020,July,EKITI,16,1394208474,0,142549543.1,665268187.2,2384508272,13
2020,July,ENUGU,17,1783969575,0,182400302.8,789543379,2989409511,14
2020,July,GOMBE,11,1222377199,0,124980814.9,530783291,2038133101,15
2020,July,IMO,27,2390916071,0,244456980.4,1090758266,4039068240,16
2020,July,JIGAWA,27,2511882445,0,256825074.3,1130838127,4228315347,17
2020,July,KADUNA,23,2824849659,0,288824114.9,1233780290,4717186724,18
2020,July,KANO,44,4497402764,0,459832744.8,2151673661,7697555252,19
2020,July,KATSINA,34,3423949276,0,350078495.6,1448539540,5670713594,20
2020,July,KEBBI,21,2160879517,0,220937107.8,862528708,3527173741,21
2020,July,KOGI,21,2233427262,0,228354684.3,875428251.6,3629534074,22
2020,July,KWARA,16,1580383728,0,161584858.1,667263269.6,2616081618,23
2020,July,LAGOS,20,2692177657,0,275259189.9,6838039379,10157844006,24
2020,July,NASSARAWA,13,1409974672,0,144161543.3,528549410.1,2267231264,25
2020,July,NIGER,25,2609754356,0,266831896.4,1053100836,4271266830,26
2020,July,OGUN,20,1861789321,0,190356910.1,910456575.8,3206284561,27
2020,July,ONDO,18,1778126568,0,181802890.1,801710686.1,2994371633,28
2020,July,OSUN,30,2408517394,0,246256611.2,1125048543,4095063233,29
2020,July,OYO,33,3038156769,0,310633501,1556713843,5303155641,30
2020,July,PLATEAU,17,1904517224,0,194725584.6,757455078.7,3105972115,31
2020,July,RIVERS,23,2360754679,0,241373157.1,1456141035,4367258097,32
2020,July,SOKOTO,23,2377645350,0,243100128,969022353.3,3900967805,33
2020,July,TARABA,16,1782053145,0,182204359.2,653469503.7,2850972429,34
2020,July,YOBE,17,1791698262,0,183190515.3,684819893.2,2894216501,35
2020,July,ZAMFARA,14,1618919152,0,165524876.5,682082991.6,2678420521,36
2020,July,"FCT, ABUJA",6,715026859.5,0,73107253.37,1940049643,2821770606,37
2020,June,ABIA,17,1554957224,0,107095688.4,584033977.6,2250421954,1
2020,June,ADAMAWA,21,1961355366,0,135085840.1,704881286.6,2806790553,2
2020,June,AKWA IBOM,31,2612410092,0,179926401,971471090.6,3771090719,3
2020,June,ANAMBRA,21,1971954738,0,135815858.3,780818773.5,2894086980,4
2020,June,BAUCHI,20,2238558853,0,154177875.5,789062542.3,3188040146,5
2020,June,BAYELSA,8,911175391.8,0,62756038.74,318757228.4,1295228924,6
2020,June,BENUE,23,2435898491,0,167769390.4,821558025,3432016945,7
2020,June,BORNO,27,2644655780,0,182147281.5,906578748,3740754843,8
2020,June,CROSS RIVER,18,1704926286,0,117424615.5,607616634.4,2434720698,9
2020,June,DELTA,25,2184618511,0,150462803.5,917427111.5,3258598922,10
2020,June,EDO,18,1671528851,0,115124409.9,644931654.8,2436244969,12
2020,June,EKITI,16,1327254525,0,91412956.41,531342025.2,1953709758,13
2020,June,ENUGU,17,1698298163,0,116968112.1,644028811.9,2464029771,14
2020,June,GOMBE,11,1163675088,0,80146632.07,424357831.1,1671423759,15
2020,June,IMO,27,2276097322,0,156763289.5,910443914.2,3349650055,16
2020,June,JIGAWA,27,2391254539,0,164694595.4,921081228.7,3483696939,17
2020,June,KADUNA,23,2689192157,0,185214667.4,962766146.6,3844670167,18
2020,June,KANO,44,4281424393,0,294877624.5,1772449330,6360687525,19
2020,June,KATSINA,34,3259521266,0,224495354.8,1190569535,4683673372,20
2020,June,KEBBI,21,2057107793,0,141680666,697150743.9,2901674212,21
2020,June,KOGI,21,2126171584,0,146437346.2,706427235.3,2984963717,22
2020,June,KWARA,16,1504489102,0,103619761,530038913.5,2142342140,23
2020,June,LAGOS,20,2562891450,0,176515867.9,5400526306,8147078705,24
2020,June,NASSARAWA,13,1342263584,0,92446686.15,435007302.1,1873459667,25
2020,June,NIGER,25,2484426355,0,171111685,855461060.3,3517925430,26
2020,June,OGUN,20,1772380779,0,122070457.4,727768562,2627161017,27
2020,June,ONDO,18,1692735755,0,116585008.3,654870657.3,2468910597,28
2020,June,OSUN,30,2292853378,0,157917341.4,905469528.6,3362632491,29
2020,June,OYO,33,2892255638,0,199200404.8,1326757781,4426277140,30
2020,June,PLATEAU,17,1813056763,0,124871963.7,619169642.5,2562152988,31
2020,June,RIVERS,23,2247384368,0,154785721.6,1101922758,3510358329,32
2020,June,SOKOTO,23,2263463900,0,155893178.7,782388323.4,3208055711,33
2020,June,TARABA,16,1696473766,0,116842459,564336786.3,2382382608,34
2020,June,YOBE,17,1705655697,0,117474852.8,561737584.8,2389623330,35
2020,June,ZAMFARA,14,1541173942,0,106146382.4,542606234.2,2194223196,36
2020,June,"FCT, ABUJA",6,680689188.5,0,46881596.53,1496849719,2226318197,37
2020,March 2020.xlsx,ABIA,17,1744350691,0,2845051.641,559750960.7,2363484966,1
2020,March 2020.xlsx,ADAMAWA,21,2200248041,0,3588624.314,676044997.4,2951196566,2
2020,March 2020.xlsx,AKWA IBOM,31,2930601099,0,4779836.709,944720483.1,3975088679,3
2020,March 2020.xlsx,ANAMBRA,21,2212138415,0,3608017.62,746969487.7,3034416217,4
2020,March 2020.xlsx,BAUCHI,20,2511214856,0,4095813.981,756737862.5,3353442557,5
2020,March 2020.xlsx,BAYELSA,8,1022156365,0,1667146.211,317048473,1374002332,6
2020,March 2020.xlsx,BORNO,27,2966774305,0,4838835.533,871155734.2,3938928589,8
2020,March 2020.xlsx,DELTA,25,2450704592,0,3997121.197,823781428.1,3357915895,10
2020,March 2020.xlsx,EDO,18,1875120718,0,3058338.729,626308088.4,2565263953,12
2020,March 2020.xlsx,EKITI,16,1488913850,0,2428431.86,505952881.9,2045554153,13
2020,March 2020.xlsx,ENUGU,17,1905150527,0,3107317.617,602708795.1,2572716780,14
2020,March 2020.xlsx,IMO,27,2553325503,0,4164496.824,851425784.1,3491674708,16
2020,March 2020.xlsx,JIGAWA,27,2682508844,0,4375196.015,882193252.9,3656023335,17
2020,March 2020.xlsx,KADUNA,23,3016735202,0,4920322.206,938461911.3,4057896493,18
2020,March 2020.xlsx,KANO,44,4802900994,0,7833574.651,1656960907,6623368114,19
2020,March 2020.xlsx,KATSINA,34,3656530279,0,5963833.721,1124087990,4905098333,20
2020,March 2020.xlsx,KEBBI,21,2307663095,0,3763819.231,673265869.9,3059489247,21
2020,March 2020.xlsx,KWARA,16,1687735561,0,2752711.857,509418399.7,2254609914,23
2020,March 2020.xlsx,LAGOS,20,2875051095,0,4689234.155,5476257798,8449184890,24
2020,March 2020.xlsx,NIGER,25,2787028969,0,4545669.277,811443116.3,3693351525,26
2020,March 2020.xlsx,PLATEAU,17,2033886700,0,3317287.473,609882479.2,2713009231,31
2020,March 2020.xlsx,RIVERS,23,2521115317,0,4111961.723,1037581236,3644523436,32
2020,March 2020.xlsx,TARABA,16,1903103918,0,3103979.58,496636744.6,2464528447,34
2020,March 2020.xlsx,YOBE,17,1913404206,0,3120779.443,529112955.5,2507655602,35
2020,March 2020.xlsx,ZAMFARA,14,1728888608,0,2819832.845,524996767,2312742310,36
2020,March 2020.xlsx,"FCT, ABUJA",6,763596990.2,0,1245433.548,1248053525,2037645815,37
2020,May,ABIA,17,1378428574,0,102495268.5,33059341.45,444530515.3,526843998.2
2020,May,ADAMAWA,21,1738689810,0,129283070.8,41699614.45,560711444.5,630596094.7
2020,May,AKWA IBOM,31,2315832656,0,172197453.3,55541436.06,746834695.1,886413770
2020,May,ANAMBRA,21,1748085874,0,129981730.2,41924963.59,563741588.6,707871217.2
2020,May,BAUCHI,20,1984423391,0,147554985.6,47593130.1,639958260.5,710760623.8
2020,May,BAYELSA,8,807732956.6,0,60060280.13,19372146.02,260486436.6,311573708.7
2020,May,BENUE,23,2159359776,0,160562661.2,51788691.48,696373632.9,735978049.5
2020,May,BORNO,27,2344417608,0,174322933.3,56226999.11,756053078.8,825639015.2
2020,May,CROSS RIVER,18,1511372192,0,112380504.6,36247775.41,487403607.4,552211100.9
2020,May,DELTA,25,1936606701,0,143999498.8,46446325.46,624537818.4,929160557.6
2020,May,EDO,18,1481766247,0,110179107.1,35537725.52,477855962.8,579693732.9
2020,May,EKITI,16,1176576136,0,87486206.57,28218242.82,379434963.6,476954196.8
2020,May,ENUGU,17,1505496537,0,111943610.8,36106857.47,485508762.5,573524255.4
2020,May,GOMBE,11,1031567278,0,76703840.3,24740443.96,332670943.1,380709038.9
2020,May,IMO,27,2017700254,0,150029340.1,48391220.91,650689742.3,796114111.2
2020,May,JIGAWA,27,2119784090,0,157619947.5,50839533.76,683610838.7,845619837.3
2020,May,KADUNA,23,2383897931,0,177258556,57173869.71,768785119.3,858428879.6
2020,May,KANO,44,3795369821,0,282210813.3,91025700.7,1223971799,1598341677
2020,May,KATSINA,34,2889479647,0,214851895.8,69299415.33,931830564.5,1068638345
2020,May,KEBBI,21,1823571812,0,135594608.3,43735369.61,588085108.1,638564978.5
2020,May,KOGI,21,1884795041,0,140146959.7,45203708.05,607829035.6,642963989.1
2020,May,KWARA,16,1333689914,0,99168653.7,31986358.3,430102709.7,475280505.4
2020,May,LAGOS,20,2271935685,0,168933423.6,54488639.44,732678326.4,5354942896
2020,May,NASSARAWA,13,1189881271,0,88475531.25,28537344.59,383725747.1,392798197.4
2020,May,NIGER,25,2202378448,0,163761383.6,52820423.55,710246758.4,763305425.8
2020,May,OGUN,20,1571168822,0,116826779,37681899.18,506687469.4,644897321
2020,May,ONDO,18,1500565608,0,111576963.7,35988597.27,483918583.6,587888671.8
2020,May,OSUN,30,2032554056,0,151133818.4,48747464.91,655479956.4,824953596.6
2020,May,OYO,33,2563908353,0,190643519.8,61491123.49,826836821.7,1220827965
2020,May,PLATEAU,17,1607227009,0,119507943.3,38546695.48,518315902.7,557363827.7
2020,May,RIVERS,23,1992246978,0,148136720.9,47780765.96,642481295.2,973848347.4
2020,May,SOKOTO,23,2006501059,0,149196606,48122626.63,647078104.9,706452780.7
2020,May,TARABA,16,1503879256,0,111823355.3,36068069.66,484987204.4,472916504.3
2020,May,YOBE,17,1512018796,0,112428583.9,36263283.13,487612131.1,505487138
2020,May,ZAMFARA,14,1366210058,0,101586741.2,32766300.44,440590156.4,493184645.5
2020,May,"FCT, ABUJA",6,603413015.4,0,44867743.04,14471868.39,194595138.1,1056205487
2022,April,BENUE,3042220735,-139538498.5,91266622.04,45633311.02,1741181760,4689497307,
2022,April,CROSS RIVER,2129301413,-38551266.18,63879042.38,31939521.19,1283425591,3406115259,
2022,April,EBONYI,1575119957,-41640087.75,47253598.72,,1029875066,2610608534,
2022,April,GOMBE,1453326768,-53983557.43,43599803.03,,887663198.2,2330606212,
2022,April,KANO,5347118573,-512664445,160413557.2,,3801354934,8796222619,
2022,April,KOGI,2655399354,-187142998.8,79661980.63,39830990.31,1507641037,4015728383,
2022,April,NASSARAWA,1676367928,-39238127.24,50291037.85,,931040736.1,2618461575,
2022,April,OGUN,2213546080,-115776950.4,66406382.41,,1561983144,3726158656,
2022,April,ONDO,2114076523,-47177126.82,63422295.7,31711147.85,1391179871,3489790416,
2022,April,OSUN,2863570101,-82028645.1,85907103.04,,1936318026,4803766585,
2022,April,OYO,3612170255,-83688581.46,108365107.6,,3153428887,6790275668,
2022,April,SOKOTO,2826865255,-35989038.17,84805957.66,,1679693946,4555376121,
2022,August,2,3,4,5,6,8,9 = 3+4+7+8,
2022,August,ADAMAWA,3777397084,-29166666.69,113321912.5,0,1284763026,5146315356,
2022,August,BENUE,4691325201,-139538498.5,140739756,70369878.02,1503081328,6125237908,
2022,August,CROSS RIVER,3283537340,-38551266.18,98506120.2,49253060.1,1119575932,4413815066,
2022,August,EBONYI,2428949309,-55779808.39,72868479.27,0,884032563,3330070543,
2022,August,GOMBE,2241135370,-53983557.43,67234061.09,0,783994843,3038380716,
2022,August,KANO,8245644975,-512664445,247369349.3,0,3319364498,11299714378,
2022,August,KOGI,4094818554,-187142998.8,122844556.6,61422278.31,1296652811,5265750645,
2022,August,NASSARAWA,2585081029,-39238127.24,77552430.88,0,804643410.8,3428038744,
2022,August,OGUN,3413448732,-115776950.4,102403462,0,1387978203,4788053447,
2022,August,ONDO,3260059455,-47177126.82,97801783.66,48900891.83,1390731979,4652515199,
2022,August,OSUN,4415832957,-82028645.1,132474988.7,0,1671429539,6137708840,
2022,August,OYO,5570228733,-83688581.46,167106862,0,2973054248,8626701261,
2022,August,SOKOTO,4359231420,-35989038.17,130776942.6,0,1484321790,5938341114,
2021,December,ABIA,1827103489,-990419.4899,15331363.95,1817871.658,55327581.74,3013072334,
2021,December,ADAMAWA,2304628820,-1223459.37,19338315.22,2292984.189,69787803.57,3742796654,
2021,December,AKWA IBOM,3069630161,-1806059.07,25757499.5,3054120.198,92953253.43,5098992095,
2021,December,ANAMBRA,2317083278,-1223459.37,19442821.53,2305375.719,70164944.26,3931048534,
2021,December,BAUCHI,2630348042,-1165199.4,22071449.92,2617057.646,79651096.5,4291505829,
2021,December,BAYELSA,1070647933,-466079.76,8983888.007,1065238.255,32420911.77,1751392627,
2021,December,BENUE,2862225766,-140878477.8,24017153.49,2847763.757,86672720.49,4411138071,
2021,December,BORNO,3107519441,-1573019.19,26075431.32,3091818.034,94100600.71,4936167691,
2021,December,CROSS RIVER,2003319910,-39599945.64,16810009.3,1993197.707,60663693.5,3205935541,
2021,December,DELTA,2566967144,-1456499.25,21539616,2553996.993,77731822.71,4351370664,
2021,December,EBONYI,1481926960,-46782857.81,12434961.52,1474439.207,44875090.83,2451263740,
2021,December,EDO,1964077306,-1048679.46,16480721.64,1954153.385,59475365.44,3316472980,
2021,December,EKITI,1559548607,-932159.52,13086290.65,1551668.654,47225596.99,2672221568,
2021,December,ENUGU,1995531743,-990419.4899,16744658.21,1985448.892,60427855.5,3338675312,
2021,December,GOMBE,1367339744,-54624417.1,11473451.5,1360430.967,41405208.8,2157270264,
2021,December,IMO,2674456438,-1573019.19,22441566.82,2660943.174,80986768.44,4444968335,
2021,December,JIGAWA,2809768297,-1573019.19,23576978.89,2795571.341,85084225.41,4722634420,
2021,December,KADUNA,3159850507,-1339979.31,26514545.26,3143884.685,95685268.1,5246091486,
2021,December,KANO,5030752824,-515227883.7,42213428.5,5005333.868,152339147.6,8150526763,
2021,December,KATSINA,3829997755,-1980838.98,32137801.65,3810645.872,115978386.1,6224734251,
2021,December,KEBBI,2417139692,-1223459.37,20282402.49,2404926.576,73194810.64,3860292509,
2021,December,KOGI,2498290924,-188366458.1,20963348.63,2485667.774,75652198.21,3758241056,
2021,December,KWARA,1767802512,-932159.5199,14833764.96,1758870.311,53531854.42,2883672922,
2021,December,LAGOS,3011444841,-1165199.4,25269262.06,2996228.871,91191309.94,11098810097,
2021,December,NASSARAWA,1577184529,-39995506.85,13234275.01,1569215.467,47759640.59,2421736301,
2021,December,NIGER,2919246904,-1456499.25,24495622.18,2904496.784,88399410.69,4665340899,
2021,December,OGUN,2082580186,-116942149.8,17475088.3,2072057.504,63063819.97,3461463446,
